ADM0_EN,ADM0_PCODE,date,validOn,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,Total_Overall_PIN,PIN_Boys,PIN_MaleAdults,PIN_MaleElderly,PIN_Girls,PIN_FemaleAdults,PIN_FemaleElderly,PIN_Disability,Total Wellbeing_PIN,cluster-v4_Agriculture,cluster-v4_Education,cluster-v4_ESNFI,cluster-v4_Health,cluster-v4_Food,cluster-v4_Nutrition,cluster-v4_Protection,cluster-v4_WASH
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,North Shewa,ET0305,Shoa Robit,ET030595,79.625,25.66510037,10.92308656,1.256867612,23.81935858,16.49749673,1.463090148,13.53625,79.625,-,-,-,80,-,80,-,80
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,North Shewa,ET0305,Mehale Meda Town,ET030597,32.5,10.06340965,4.268193453,0.491120718,10.09545204,6.958746275,0.623077863,5.525,32.5,-,-,-,33,-,33,-,32
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,North Shewa,ET0305,Ataye Town,ET030598,45.5,14.62554266,6.223245265,0.71607923,13.64745741,9.449097491,0.838577944,7.735,45.5,-,-,-,46,-,46,-,15
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,North Shewa,ET0305,Aleme Ketma,ET030599,19.5,6.13759603,2.606935514,0.299967669,5.967049881,4.12086209,0.367588817,3.315,19.5,-,-,-,20,-,20,-,-
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Bibugn,ET030601,173.875,52.92062562,22.4092379,2.578524408,54.84396991,37.73140043,3.391241731,29.55875,173.875,-,-,-,174,-,174,-,41
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Hulet Ej Enese,ET030602,1810.009482,556.2238233,235.7465705,27.12623647,566.0813979,389.8643985,34.96705571,307.701612,1810.009482,-,133,-,"1,810",-,260,399,"1,810"
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Goncha Siso Enebse,ET030603,7832.682127,2407.994088,1023.017748,117.4261705,2445.42299,1688.030669,150.7904616,1324.805962,7832.682127,"2,495","2,625",30,"7,833","15,518","5,115","7,823","7,833"
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Enebse Sarmder,ET030604,364.4604993,105.9283215,47.35596287,2.42856275,110.0344483,95.57835958,3.13484439,31.61828489,364.4604993,-,243,202,364,374,308,162,364
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Enarj Enawga,ET030605,139.3781615,42.77060657,18.12523437,2.0855845,43.6458455,30.05445282,2.696437775,23.69428746,139.3781615,-,92,-,139,-,91,139,139
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Enemay,ET030606,550.4258955,169.2909337,71.7568725,8.256721984,172.0165898,118.4802285,10.62454905,93.57240223,550.4258955,-,-,-,550,-,65,-,550
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Debay Telatgen,ET030607,24.83794503,7.683844426,3.258675468,0.374960285,7.721795408,5.322041669,0.47662777,4.222450654,24.83794503,-,-,-,25,-,-,-,25
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Debre Elias,ET030608,10,3.099794888,1.314845657,0.151293035,3.103245464,2.139316027,0.191504928,1.7,10,-,-,-,10,-,-,-,7
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Michakel,ET030609,107.25,32.96849561,13.97356754,1.607871947,33.53332955,23.09543859,2.07129676,18.2325,107.25,-,-,-,107,-,107,-,1
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Guzamn,ET030610,528.0177677,162.7941537,69.01861043,7.941643193,164.6553182,113.4408738,10.16716832,89.76302052,528.0177677,-,-,-,528,-,208,-,528
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Baso Liben,ET030611,3178.64155,968.1640923,409.9978033,47.17649694,1001.966585,689.3854489,61.95112408,540.3690636,3178.64155,-,-,-,"3,179",-,275,-,"3,179"
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Awabel,ET030612,601.9008074,185.0960519,78.45509395,9.027454464,188.1275012,129.5748883,11.61981756,102.3231373,601.9008074,-,-,-,602,-,24,-,602
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Dejen,ET030613,2984.069953,893.7136081,377.8499644,43.47739803,954.422632,655.4917615,59.11458904,507.291892,2984.069953,-,-,-,"2,984",-,171,-,"2,984"
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Shebel Bernta,ET030614,2857.1084,866.8741946,366.9679643,42.22525805,903.6592974,621.4860514,55.89563468,485.7084281,2857.1084,-,-,-,"2,857",-,195,21,"2,857"
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Debre Markos Town,ET030615,195,60.8751714,28.31417446,1.244335614,59.18680849,43.77215778,1.60735226,14.11,195,-,88,-,195,112,11,44,112
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Senan,ET030616,7,2.163690874,0.917538535,0.105576795,2.177862246,1.500890422,0.134441128,1.19,7,-,-,-,7,-,-,-,0
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Aneded,ET030617,370.8691338,113.9992636,48.31792905,5.559714256,115.9627012,79.86666988,7.162855806,63.04775275,370.8691338,-,-,-,371,-,-,-,371
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Sedae,ET030619,6993.462022,2151.682804,912.0571888,104.9460822,2184.885565,1504.946775,134.9436072,1188.888544,6993.462022,-,"2,337",-,"6,993",-,"4,554","6,993","6,993"
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Mota Town,ET030694,11,3.543436581,1.508015372,0.173520156,3.292517477,2.280254021,0.202256394,1.87,11,-,-,-,11,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Dejen Town,ET030698,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,East Gojam,ET0306,Bechena Town,ET030699,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,West Gojam,ET0307,Semen Achefer,ET030701,7,2.207992357,0.938017336,0.107933193,2.137712764,1.476688071,0.131656279,1.19,7,-,-,-,7,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,West Gojam,ET0307,Bahirdar Zuria,ET030702,108.1524028,34.1487234,14.50860732,1.66943643,32.99716292,22.79650504,2.031967726,18.38590848,108.1524028,-,-,-,108,-,-,-,108
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,West Gojam,ET0307,Yilmana Densa,ET030703,917.0602813,281.8552089,119.4613421,13.74584838,286.776083,197.5077998,17.7139992,155.9002478,917.0602813,-,-,-,917,-,437,-,917
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,West Gojam,ET0307,Mecha,ET030704,45.09947546,14.06040313,5.967114926,0.68660753,13.92250903,9.604224108,0.858616732,7.666910828,45.09947546,-,-,38,45,-,45,-,-
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,West Gojam,ET0307,Sekela,ET030705,268,99.32065249,33.31187115,0.165333928,68.87515952,66.11686059,0.210122317,3.87,68.27552454,-,170,256,268,257,57,68,257
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,West Gojam,ET0307,Quarit,ET030706,134.875,41.34455747,17.51915774,2.015846145,42.27576948,29.10757199,2.612097177,22.92875,134.875,-,-,198,135,-,135,-,12
Ethiopia,ET,19/08/19,27/08/19,Amhara,ET03,West Gojam,ET0307,Dega Damot,ET030707,1323.500189,443.5904085,174.0722936,0.044649147,380.8322886,324.902535,0.058014236,0.51,180.125,-,777,"1,321","1,324","1,321",177,555,553
